symbol,entry_time,exit_time,side,source,R,reason
BTCUSD,2024-08-02 00:00:00+00:00,2024-08-02 03:00:00+00:00,short,squeeze,2.0657334811758576,tp
BTCUSD,2024-08-02 16:00:00+00:00,2024-08-02 22:00:00+00:00,short,trend,2.0701666245654757,tp
BTCUSD,2024-08-03 03:00:00+00:00,2024-08-03 19:00:00+00:00,long,squeeze,-1.090460000391786,stop
BTCUSD,2024-08-03 21:00:00+00:00,2024-08-04 15:00:00+00:00,long,squeeze,-1.1830904992428246,stop
BTCUSD,2024-08-06 19:00:00+00:00,2024-08-07 03:00:00+00:00,short,squeeze,-1.0998659185296482,stop
BTCUSD,2024-08-07 16:00:00+00:00,2024-08-07 23:00:00+00:00,short,trend,2.0803760298142024,tp
BTCUSD,2024-08-08 13:00:00+00:00,2024-08-08 13:00:00+00:00,short,squeeze,-1.1245729315039343,stop
BTCUSD,2024-08-09 01:00:00+00:00,2024-08-10 00:00:00+00:00,short,squeeze,0.7585397729432309,timeout
BTCUSD,2024-08-11 05:00:00+00:00,2024-08-11 09:00:00+00:00,short,squeeze,-1.308963782850862,stop
BTCUSD,2024-08-11 11:00:00+00:00,2024-08-11 12:00:00+00:00,short,squeeze,1.9008610782629425,tp
BTCUSD,2024-08-11 14:00:00+00:00,2024-08-11 16:00:00+00:00,long,squeeze,-1.2469323291429713,stop
BTCUSD,2024-08-12 09:00:00+00:00,2024-08-12 14:00:00+00:00,long,squeeze,-1.126481753542772,stop
BTCUSD,2024-08-13 19:00:00+00:00,2024-08-14 13:00:00+00:00,short,squeeze,-1.150682240325616,stop
BTCUSD,2024-08-14 16:00:00+00:00,2024-08-14 16:00:00+00:00,long,squeeze,-1.1590595248062103,stop
BTCUSD,2024-08-14 18:00:00+00:00,2024-08-14 23:00:00+00:00,long,squeeze,-1.1353075300346984,stop
BTCUSD,2024-08-15 16:00:00+00:00,2024-08-15 19:00:00+00:00,short,squeeze,2.035865642345137,tp
BTCUSD,2024-08-16 14:00:00+00:00,2024-08-16 14:00:00+00:00,short,trend,-1.1661710660024924,stop
BTCUSD,2024-08-18 14:00:00+00:00,2024-08-19 00:00:00+00:00,short,squeeze,1.975356222831532,tp
BTCUSD,2024-08-19 12:00:00+00:00,2024-08-19 14:00:00+00:00,long,squeeze,1.9943005839392374,tp
BTCUSD,2024-08-19 22:00:00+00:00,2024-08-20 00:00:00+00:00,short,squeeze,-1.1797757793243842,stop
BTCUSD,2024-08-20 03:00:00+00:00,2024-08-20 05:00:00+00:00,short,squeeze,-1.1623545860954352,stop
BTCUSD,2024-08-21 14:00:00+00:00,2024-08-21 14:00:00+00:00,long,trend,-1.2523230927612086,stop
BTCUSD,2024-08-21 16:00:00+00:00,2024-08-21 17:00:00+00:00,short,squeeze,-1.1898403825273804,stop
BTCUSD,2024-08-21 22:00:00+00:00,2024-08-22 03:00:00+00:00,short,squeeze,2.0644961061946847,tp
BTCUSD,2024-08-23 02:00:00+00:00,2024-08-23 15:00:00+00:00,long,trend,1.9955111589007457,tp
BTCUSD,2024-08-24 00:00:00+00:00,2024-08-24 23:00:00+00:00,short,squeeze,0.2643358751776541,timeout
BTCUSD,2024-08-26 00:00:00+00:00,2024-08-26 00:00:00+00:00,short,squeeze,-1.4365517548100186,stop
BTCUSD,2024-08-26 04:00:00+00:00,2024-08-26 07:00:00+00:00,long,squeeze,-1.292311219412284,stop
BTCUSD,2024-08-26 11:00:00+00:00,2024-08-26 13:00:00+00:00,long,squeeze,-1.2450972443796917,stop
BTCUSD,2024-08-26 16:00:00+00:00,2024-08-26 16:00:00+00:00,long,squeeze,-1.246376395558282,stop
BTCUSD,2024-08-27 15:00:00+00:00,2024-08-27 15:00:00+00:00,long,squeeze,-1.2579625860511916,stop
BTCUSD,2024-08-28 18:00:00+00:00,2024-08-29 14:00:00+00:00,long,squeeze,2.071163481262017,tp
BTCUSD,2024-08-29 17:00:00+00:00,2024-08-29 19:00:00+00:00,short,squeeze,1.9680455442229814,tp
BTCUSD,2024-08-30 16:00:00+00:00,2024-08-30 19:00:00+00:00,short,trend,-1.1769940568723007,stop
BTCUSD,2024-08-30 21:00:00+00:00,2024-08-30 23:00:00+00:00,short,trend,-1.1353587360774176,stop
BTCUSD,2024-08-31 19:00:00+00:00,2024-08-31 21:00:00+00:00,long,squeeze,-1.4119113028239143,stop
BTCUSD,2024-09-01 15:00:00+00:00,2024-09-01 15:00:00+00:00,long,squeeze,-1.223634096027248,stop
BTCUSD,2024-09-02 01:00:00+00:00,2024-09-02 10:00:00+00:00,long,squeeze,2.044743561651412,tp
BTCUSD,2024-09-02 23:00:00+00:00,2024-09-03 03:00:00+00:00,short,squeeze,-1.1911473067501799,stop
BTCUSD,2024-09-03 15:00:00+00:00,2024-09-03 15:00:00+00:00,short,trend,1.9701131403619176,tp
BTCUSD,2024-09-05 14:00:00+00:00,2024-09-05 16:00:00+00:00,long,squeeze,-1.205982145725936,stop
BTCUSD,2024-09-06 15:00:00+00:00,2024-09-06 15:00:00+00:00,short,confluence,2.0520349343420747,tp
BTCUSD,2024-09-06 18:00:00+00:00,2024-09-06 19:00:00+00:00,long,squeeze,-1.1123948592611292,stop
BTCUSD,2024-09-06 21:00:00+00:00,2024-09-06 21:00:00+00:00,long,squeeze,-1.0981587685092598,stop
BTCUSD,2024-09-06 23:00:00+00:00,2024-09-07 22:00:00+00:00,long,squeeze,0.11666159886151647,timeout
BTCUSD,2024-09-08 14:00:00+00:00,2024-09-08 15:00:00+00:00,short,trend,-1.3180349315642683,stop
BTCUSD,2024-09-08 18:00:00+00:00,2024-09-08 22:00:00+00:00,long,squeeze,1.9332565484094089,tp
BTCUSD,2024-09-09 00:00:00+00:00,2024-09-09 00:00:00+00:00,short,squeeze,-1.1996836959933044,stop
BTCUSD,2024-09-09 03:00:00+00:00,2024-09-09 10:00:00+00:00,short,squeeze,-1.172950223722605,stop
BTCUSD,2024-09-09 16:00:00+00:00,2024-09-09 16:00:00+00:00,short,trend,-1.1837888033601913,stop
BTCUSD,2024-09-09 19:00:00+00:00,2024-09-09 20:00:00+00:00,short,squeeze,-1.15909727250798,stop
BTCUSD,2024-09-10 21:00:00+00:00,2024-09-11 02:00:00+00:00,short,squeeze,2.032086048653286,tp
BTCUSD,2024-09-11 16:00:00+00:00,2024-09-11 17:00:00+00:00,long,squeeze,2.0568828509236727,tp
BTCUSD,2024-09-11 20:00:00+00:00,2024-09-12 02:00:00+00:00,short,squeeze,-1.1319201317946372,stop
BTCUSD,2024-09-12 16:00:00+00:00,2024-09-12 17:00:00+00:00,short,squeeze,-1.188044989852797,stop
BTCUSD,2024-09-13 09:00:00+00:00,2024-09-13 13:00:00+00:00,long,trend,-1.2604258761463267,stop
BTCUSD,2024-09-13 15:00:00+00:00,2024-09-13 16:00:00+00:00,long,trend,1.930900114695447,tp
BTCUSD,2024-09-13 18:00:00+00:00,2024-09-13 18:00:00+00:00,short,squeeze,-1.193479668107651,stop
BTCUSD,2024-09-13 21:00:00+00:00,2024-09-13 22:00:00+00:00,short,squeeze,-1.1737021711692313,stop
BTCUSD,2024-09-14 22:00:00+00:00,2024-09-15 18:00:00+00:00,long,trend,-1.3491173519287978,stop
BTCUSD,2024-09-16 00:00:00+00:00,2024-09-16 00:00:00+00:00,long,squeeze,-1.289761972402106,stop
BTCUSD,2024-09-16 03:00:00+00:00,2024-09-16 03:00:00+00:00,long,squeeze,-1.2146250354066614,stop
BTCUSD,2024-09-16 15:00:00+00:00,2024-09-16 15:00:00+00:00,long,squeeze,-1.2145090181560954,stop
BTCUSD,2024-09-16 17:00:00+00:00,2024-09-17 06:00:00+00:00,long,squeeze,2.0041446586886362,tp
BTCUSD,2024-09-18 18:00:00+00:00,2024-09-18 19:00:00+00:00,long,confluence,2.00542211050114,tp
BTCUSD,2024-09-19 15:00:00+00:00,2024-09-19 15:00:00+00:00,short,squeeze,-1.187569444330605,stop
BTCUSD,2024-09-20 16:00:00+00:00,2024-09-20 19:00:00+00:00,long,squeeze,-1.1873821088006171,stop
BTCUSD,2024-09-22 16:00:00+00:00,2024-09-22 20:00:00+00:00,long,squeeze,1.8233902127920387,tp
BTCUSD,2024-09-22 23:00:00+00:00,2024-09-22 23:00:00+00:00,short,squeeze,-1.2939235082674405,stop
BTCUSD,2024-09-23 17:00:00+00:00,2024-09-23 17:00:00+00:00,long,trend,-1.2208849125666612,stop
BTCUSD,2024-09-24 19:00:00+00:00,2024-09-24 21:00:00+00:00,long,trend,1.9548453145470734,tp
BTCUSD,2024-09-25 03:00:00+00:00,2024-09-25 18:00:00+00:00,short,squeeze,2.0240473717892353,tp
BTCUSD,2024-09-26 03:00:00+00:00,2024-09-26 11:00:00+00:00,long,squeeze,1.9672064192728704,tp
BTCUSD,2024-09-26 13:00:00+00:00,2024-09-26 15:00:00+00:00,short,squeeze,-1.2627456812944657,stop
BTCUSD,2024-09-26 18:00:00+00:00,2024-09-26 18:00:00+00:00,short,squeeze,-1.206209738013422,stop
BTCUSD,2024-09-29 00:00:00+00:00,2024-09-29 08:00:00+00:00,long,squeeze,-1.438417568018532,stop
BTCUSD,2024-09-29 15:00:00+00:00,2024-09-29 16:00:00+00:00,long,trend,-1.5175157958921894,stop
BTCUSD,2024-09-29 22:00:00+00:00,2024-09-30 01:00:00+00:00,short,squeeze,1.6695372020836259,tp
BTCUSD,2024-09-30 05:00:00+00:00,2024-09-30 09:00:00+00:00,long,squeeze,-1.2967447326518706,stop
BTCUSD,2024-09-30 12:00:00+00:00,2024-09-30 19:00:00+00:00,long,squeeze,-1.212810882673109,stop
BTCUSD,2024-10-01 16:00:00+00:00,2024-10-01 16:00:00+00:00,long,squeeze,-1.2433273205591622,stop
BTCUSD,2024-10-01 19:00:00+00:00,2024-10-01 20:00:00+00:00,long,squeeze,-1.1633995665796646,stop
BTCUSD,2024-10-02 18:00:00+00:00,2024-10-02 20:00:00+00:00,short,squeeze,2.0294308484108536,tp
BTCUSD,2024-10-03 15:00:00+00:00,2024-10-04 08:00:00+00:00,long,squeeze,2.017418154434907,tp
BTCUSD,2024-10-04 15:00:00+00:00,2024-10-04 17:00:00+00:00,short,squeeze,-1.2338735076861562,stop
BTCUSD,2024-10-04 19:00:00+00:00,2024-10-04 20:00:00+00:00,short,squeeze,-1.1979440613538654,stop
BTCUSD,2024-10-05 18:00:00+00:00,2024-10-06 02:00:00+00:00,short,trend,-1.4914175841250976,stop
BTCUSD,2024-10-06 18:00:00+00:00,2024-10-06 20:00:00+00:00,short,squeeze,-1.437847887766265,stop
BTCUSD,2024-10-06 23:00:00+00:00,2024-10-06 23:00:00+00:00,short,trend,-1.3508190411069179,stop
BTCUSD,2024-10-07 13:00:00+00:00,2024-10-07 15:00:00+00:00,long,trend,1.9777253861786133,tp
BTCUSD,2024-10-07 21:00:00+00:00,2024-10-07 23:00:00+00:00,long,trend,-1.1690923607669672,stop
BTCUSD,2024-10-08 15:00:00+00:00,2024-10-08 15:00:00+00:00,long,trend,-1.2482920294239974,stop
BTCUSD,2024-10-08 17:00:00+00:00,2024-10-09 13:00:00+00:00,long,squeeze,-1.1982093349554903,stop
BTCUSD,2024-10-09 15:00:00+00:00,2024-10-09 16:00:00+00:00,long,squeeze,1.8466868426891627,tp
BTCUSD,2024-10-09 18:00:00+00:00,2024-10-09 20:00:00+00:00,short,trend,1.9182276895286714,tp
BTCUSD,2024-10-10 14:00:00+00:00,2024-10-10 14:00:00+00:00,short,trend,-1.2968574944661393,stop
BTCUSD,2024-10-11 16:00:00+00:00,2024-10-11 16:00:00+00:00,short,squeeze,-1.2712720029056261,stop
BTCUSD,2024-10-11 18:00:00+00:00,2024-10-11 18:00:00+00:00,short,squeeze,-1.267942505724973,stop
BTCUSD,2024-10-11 20:00:00+00:00,2024-10-11 20:00:00+00:00,short,squeeze,-1.231658692210173,stop
BTCUSD,2024-10-12 17:00:00+00:00,2024-10-12 17:00:00+00:00,short,squeeze,-1.3842025495777157,stop
BTCUSD,2024-10-13 17:00:00+00:00,2024-10-13 17:00:00+00:00,long,squeeze,1.7941168651236026,tp
BTCUSD,2024-10-13 21:00:00+00:00,2024-10-14 01:00:00+00:00,long,trend,-1.3178608497335307,stop
BTCUSD,2024-10-14 05:00:00+00:00,2024-10-14 06:00:00+00:00,long,trend,-1.1989707524741555,stop
BTCUSD,2024-10-14 10:00:00+00:00,2024-10-14 11:00:00+00:00,short,squeeze,-1.1901379793754794,stop
BTCUSD,2024-10-14 13:00:00+00:00,2024-10-14 15:00:00+00:00,short,squeeze,-1.1814458824049834,stop
BTCUSD,2024-10-15 14:00:00+00:00,2024-10-15 14:00:00+00:00,long,trend,1.9398648128756653,tp
BTCUSD,2024-10-15 16:00:00+00:00,2024-10-15 16:00:00+00:00,short,squeeze,-1.145938191092726,stop
BTCUSD,2024-10-17 14:00:00+00:00,2024-10-17 14:00:00+00:00,long,squeeze,-1.2598623667379567,stop
BTCUSD,2024-10-17 17:00:00+00:00,2024-10-17 17:00:00+00:00,long,trend,-1.2186304531504495,stop
BTCUSD,2024-10-18 03:00:00+00:00,2024-10-18 04:00:00+00:00,long,trend,-1.199615894483708,stop
BTCUSD,2024-10-18 15:00:00+00:00,2024-10-19 14:00:00+00:00,long,trend,-0.424624605576859,timeout
BTCUSD,2024-10-20 00:00:00+00:00,2024-10-20 02:00:00+00:00,long,trend,-1.5966038237220799,stop
BTCUSD,2024-10-20 06:00:00+00:00,2024-10-20 15:00:00+00:00,long,trend,1.5612755119685873,tp
BTCUSD,2024-10-21 02:00:00+00:00,2024-10-21 02:00:00+00:00,short,squeeze,-1.3289787711938477,stop
BTCUSD,2024-10-21 11:00:00+00:00,2024-10-21 14:00:00+00:00,long,squeeze,-1.2383019738738472,stop
BTCUSD,2024-10-21 16:00:00+00:00,2024-10-21 16:00:00+00:00,long,squeeze,-1.228046686611981,stop
BTCUSD,2024-10-22 16:00:00+00:00,2024-10-22 16:00:00+00:00,long,trend,-1.227137817932776,stop
BTCUSD,2024-10-22 20:00:00+00:00,2024-10-23 04:00:00+00:00,long,trend,-1.2134063793181626,stop
BTCUSD,2024-10-23 11:00:00+00:00,2024-10-23 13:00:00+00:00,long,squeeze,-1.2924707431678382,stop
BTCUSD,2024-10-23 20:00:00+00:00,2024-10-24 01:00:00+00:00,long,squeeze,1.9880155926444476,tp
BTCUSD,2024-10-24 16:00:00+00:00,2024-10-24 20:00:00+00:00,short,squeeze,-1.2746052383622528,stop
BTCUSD,2024-10-24 22:00:00+00:00,2024-10-24 22:00:00+00:00,short,squeeze,-1.242039901861654,stop
BTCUSD,2024-10-25 20:00:00+00:00,2024-10-26 00:00:00+00:00,long,squeeze,-1.1538207709439825,stop
BTCUSD,2024-10-27 18:00:00+00:00,2024-10-27 22:00:00+00:00,short,squeeze,-1.5179263856328402,stop
BTCUSD,2024-10-28 00:00:00+00:00,2024-10-28 08:00:00+00:00,short,squeeze,-1.3705313388539826,stop
BTCUSD,2024-10-28 15:00:00+00:00,2024-10-28 18:00:00+00:00,short,squeeze,-1.2924020546816009,stop
BTCUSD,2024-10-29 19:00:00+00:00,2024-10-29 19:00:00+00:00,short,squeeze,-1.2246788745719006,stop
BTCUSD,2024-10-29 21:00:00+00:00,2024-10-30 20:00:00+00:00,short,squeeze,1.086650285223853,timeout
BTCUSD,2024-10-30 22:00:00+00:00,2024-10-30 22:00:00+00:00,long,trend,-1.2067584542559902,stop
BTCUSD,2024-10-31 20:00:00+00:00,2024-10-31 20:00:00+00:00,long,squeeze,-1.2064558201603242,stop
BTCUSD,2024-10-31 22:00:00+00:00,2024-11-01 02:00:00+00:00,long,squeeze,-1.1765751222013565,stop
BTCUSD,2024-11-01 04:00:00+00:00,2024-11-01 14:00:00+00:00,long,squeeze,2.0535199208482906,tp
BTCUSD,2024-11-01 21:00:00+00:00,2024-11-02 20:00:00+00:00,long,squeeze,0.2662408422867283,timeout
BTCUSD,2024-11-03 17:00:00+00:00,2024-11-03 22:00:00+00:00,long,squeeze,1.9942524537871176,tp
BTCUSD,2024-11-04 15:00:00+00:00,2024-11-04 17:00:00+00:00,short,trend,1.975144689295669,tp
BTCUSD,2024-11-04 19:00:00+00:00,2024-11-04 21:00:00+00:00,long,squeeze,-1.1899332065946104,stop
BTCUSD,2024-11-05 21:00:00+00:00,2024-11-05 21:00:00+00:00,short,trend,-1.160049961358986,stop
BTCUSD,2024-11-06 08:00:00+00:00,2024-11-06 18:00:00+00:00,short,squeeze,-1.0887106707160965,stop
BTCUSD,2024-11-07 16:00:00+00:00,2024-11-07 16:00:00+00:00,long,trend,1.943711031899186,tp
BTCUSD,2024-11-07 22:00:00+00:00,2024-11-08 20:00:00+00:00,short,squeeze,-1.1855454280067845,stop
BTCUSD,2024-11-09 19:00:00+00:00,2024-11-10 00:00:00+00:00,long,squeeze,1.7654611087052137,tp
BTCUSD,2024-11-10 02:00:00+00:00,2024-11-10 03:00:00+00:00,short,squeeze,-1.3493079238428836,stop
BTCUSD,2024-11-10 07:00:00+00:00,2024-11-10 11:00:00+00:00,short,squeeze,-1.1919741915352713,stop
BTCUSD,2024-11-10 14:00:00+00:00,2024-11-10 18:00:00+00:00,short,squeeze,-1.1680660338290223,stop
BTCUSD,2024-11-10 20:00:00+00:00,2024-11-10 21:00:00+00:00,short,squeeze,2.0074568932765247,tp
BTCUSD,2024-11-10 23:00:00+00:00,2024-11-11 02:00:00+00:00,long,trend,2.0478230136773368,tp
BTCUSD,2024-11-11 14:00:00+00:00,2024-11-11 16:00:00+00:00,short,squeeze,-1.164015010608042,stop
BTCUSD,2024-11-11 18:00:00+00:00,2024-11-11 19:00:00+00:00,short,squeeze,-1.1432965550962724,stop
BTCUSD,2024-11-12 16:00:00+00:00,2024-11-13 15:00:00+00:00,long,trend,2.1146561987472303,tp
BTCUSD,2024-11-13 18:00:00+00:00,2024-11-13 21:00:00+00:00,short,squeeze,2.0980850223678584,tp
BTCUSD,2024-11-14 18:00:00+00:00,2024-11-14 21:00:00+00:00,long,squeeze,-1.105641279520662,stop
BTCUSD,2024-11-14 23:00:00+00:00,2024-11-15 00:00:00+00:00,long,squeeze,-1.1006455915723221,stop
BTCUSD,2024-11-15 14:00:00+00:00,2024-11-15 16:00:00+00:00,short,squeeze,2.0510700980711665,tp
BTCUSD,2024-11-15 18:00:00+00:00,2024-11-15 21:00:00+00:00,long,trend,2.070799294997205,tp
BTCUSD,2024-11-17 04:00:00+00:00,2024-11-17 10:00:00+00:00,long,squeeze,1.9860245771432496,tp
BTCUSD,2024-11-18 00:00:00+00:00,2024-11-18 02:00:00+00:00,long,squeeze,2.000550808504053,tp
BTCUSD,2024-11-18 09:00:00+00:00,2024-11-18 12:00:00+00:00,short,squeeze,2.0115847784442606,tp
BTCUSD,2024-11-18 17:00:00+00:00,2024-11-18 17:00:00+00:00,long,trend,-1.1384156570454653,stop
BTCUSD,2024-11-18 22:00:00+00:00,2024-11-19 00:00:00+00:00,long,trend,-1.105466061709407,stop
BTCUSD,2024-11-19 15:00:00+00:00,2024-11-19 15:00:00+00:00,short,squeeze,-1.1927379966791056,stop
BTCUSD,2024-11-19 21:00:00+00:00,2024-11-19 23:00:00+00:00,short,squeeze,2.039868501338449,tp
BTCUSD,2024-11-20 18:00:00+00:00,2024-11-21 01:00:00+00:00,short,squeeze,-1.1819235970250255,stop
BTCUSD,2024-11-21 07:00:00+00:00,2024-11-21 12:00:00+00:00,short,squeeze,-1.1434277609116834,stop
BTCUSD,2024-11-21 21:00:00+00:00,2024-11-21 21:00:00+00:00,short,squeeze,-1.1568152272743961,stop
BTCUSD,2024-11-22 17:00:00+00:00,2024-11-23 16:00:00+00:00,long,trend,-0.5156302129002296,timeout
BTCUSD,2024-11-24 18:00:00+00:00,2024-11-24 18:00:00+00:00,long,squeeze,-1.2205372258959801,stop
BTCUSD,2024-11-25 00:00:00+00:00,2024-11-25 02:00:00+00:00,long,trend,-1.184870999776005,stop
BTCUSD,2024-11-25 17:00:00+00:00,2024-11-25 18:00:00+00:00,long,squeeze,-1.1763457916763922,stop
BTCUSD,2024-11-26 00:00:00+00:00,2024-11-26 00:00:00+00:00,long,squeeze,-1.1190003323047706,stop
BTCUSD,2024-11-26 13:00:00+00:00,2024-11-26 17:00:00+00:00,long,squeeze,2.076669378460553,tp
BTCUSD,2024-11-27 18:00:00+00:00,2024-11-27 19:00:00+00:00,short,squeeze,-1.1897955261925903,stop
BTCUSD,2024-11-27 22:00:00+00:00,2024-11-28 04:00:00+00:00,short,squeeze,2.0262331599497756,tp
BTCUSD,2024-11-29 14:00:00+00:00,2024-11-29 15:00:00+00:00,short,squeeze,-1.2403213015162464,stop
BTCUSD,2024-11-29 17:00:00+00:00,2024-11-30 02:00:00+00:00,short,squeeze,1.9881227031646538,tp
BTCUSD,2024-12-01 10:00:00+00:00,2024-12-01 11:00:00+00:00,long,trend,-1.3519293495888516,stop
BTCUSD,2024-12-01 15:00:00+00:00,2024-12-01 19:00:00+00:00,short,squeeze,-1.3088082298199657,stop
BTCUSD,2024-12-02 00:00:00+00:00,2024-12-02 02:00:00+00:00,short,squeeze,-1.315917704344733,stop
BTCUSD,2024-12-02 06:00:00+00:00,2024-12-02 08:00:00+00:00,long,squeeze,-1.2339642168818798,stop
BTCUSD,2024-12-02 14:00:00+00:00,2024-12-02 15:00:00+00:00,long,squeeze,2.012448620053568,tp
BTCUSD,2024-12-03 16:00:00+00:00,2024-12-04 02:00:00+00:00,long,squeeze,1.9941115265168508,tp
BTCUSD,2024-12-04 20:00:00+00:00,2024-12-04 21:00:00+00:00,long,trend,1.9932531300802774,tp
BTCUSD,2024-12-05 19:00:00+00:00,2024-12-05 19:00:00+00:00,long,trend,-1.127684528663696,stop
BTCUSD,2024-12-05 22:00:00+00:00,2024-12-05 23:00:00+00:00,long,squeeze,-1.1162697684270233,stop
BTCUSD,2024-12-06 18:00:00+00:00,2024-12-06 18:00:00+00:00,short,squeeze,-1.1873605513107173,stop
BTCUSD,2024-12-06 21:00:00+00:00,2024-12-07 00:00:00+00:00,short,squeeze,2.0431572453776066,tp
BTCUSD,2024-12-09 05:00:00+00:00,2024-12-09 08:00:00+00:00,long,squeeze,-1.1945682743731993,stop
BTCUSD,2024-12-09 12:00:00+00:00,2024-12-09 16:00:00+00:00,long,squeeze,-1.168658468556123,stop
BTCUSD,2024-12-09 18:00:00+00:00,2024-12-09 21:00:00+00:00,long,squeeze,-1.1379246557326035,stop
BTCUSD,2024-12-09 23:00:00+00:00,2024-12-10 04:00:00+00:00,long,squeeze,-1.1100151115255077,stop
BTCUSD,2024-12-10 16:00:00+00:00,2024-12-10 16:00:00+00:00,short,squeeze,2.0314749009767086,tp
BTCUSD,2024-12-10 20:00:00+00:00,2024-12-11 03:00:00+00:00,long,squeeze,2.0722046455014085,tp
BTCUSD,2024-12-11 18:00:00+00:00,2024-12-11 21:00:00+00:00,short,squeeze,-1.2154305246103514,stop
BTCUSD,2024-12-12 18:00:00+00:00,2024-12-12 20:00:00+00:00,short,squeeze,1.993773388353165,tp
BTCUSD,2024-12-13 09:00:00+00:00,2024-12-13 18:00:00+00:00,long,trend,1.998891336004852,tp
BTCUSD,2024-12-13 20:00:00+00:00,2024-12-14 02:00:00+00:00,short,squeeze,-1.1941695086273658,stop
BTCUSD,2024-12-15 01:00:00+00:00,2024-12-15 05:00:00+00:00,long,trend,1.8857066950053127,tp
BTCUSD,2024-12-16 16:00:00+00:00,2024-12-16 18:00:00+00:00,long,trend,2.0070487966210266,tp
BTCUSD,2024-12-16 20:00:00+00:00,2024-12-17 15:00:00+00:00,short,squeeze,-1.1818672246177215,stop
BTCUSD,2024-12-17 18:00:00+00:00,2024-12-17 20:00:00+00:00,long,trend,-1.1891358874844713,stop
BTCUSD,2024-12-19 04:00:00+00:00,2024-12-19 18:00:00+00:00,long,squeeze,-1.1101729692706668,stop
BTCUSD,2024-12-19 20:00:00+00:00,2024-12-19 20:00:00+00:00,long,squeeze,-1.124083821703389,stop
BTCUSD,2024-12-19 22:00:00+00:00,2024-12-20 10:00:00+00:00,long,squeeze,-1.0995278542219193,stop
BTCUSD,2024-12-20 14:00:00+00:00,2024-12-20 16:00:00+00:00,long,squeeze,2.1011631902249404,tp
BTCUSD,2024-12-20 22:00:00+00:00,2024-12-21 06:00:00+00:00,short,trend,-1.0928919554068963,stop
BTCUSD,2024-12-22 07:00:00+00:00,2024-12-22 15:00:00+00:00,long,squeeze,-1.1950803503581904,stop
BTCUSD,2024-12-22 17:00:00+00:00,2024-12-22 21:00:00+00:00,long,squeeze,-1.1900525796565855,stop
BTCUSD,2024-12-23 00:00:00+00:00,2024-12-23 01:00:00+00:00,long,squeeze,-1.15802561780934,stop
BTCUSD,2024-12-23 03:00:00+00:00,2024-12-23 16:00:00+00:00,long,squeeze,-1.139550209049088,stop
BTCUSD,2024-12-23 18:00:00+00:00,2024-12-23 19:00:00+00:00,long,squeeze,-1.1330026688149837,stop
BTCUSD,2024-12-23 22:00:00+00:00,2024-12-24 00:00:00+00:00,long,squeeze,2.069115850225222,tp
BTCUSD,2024-12-24 20:00:00+00:00,2024-12-25 19:00:00+00:00,short,squeeze,-0.2945028581552593,timeout
BTCUSD,2024-12-25 22:00:00+00:00,2024-12-26 01:00:00+00:00,short,squeeze,-1.2212484929980227,stop
BTCUSD,2024-12-27 09:00:00+00:00,2024-12-27 09:00:00+00:00,short,trend,-1.2040754643677785,stop
BTCUSD,2024-12-27 16:00:00+00:00,2024-12-27 18:00:00+00:00,short,trend,2.039640397828872,tp
BTCUSD,2024-12-29 22:00:00+00:00,2024-12-29 22:00:00+00:00,long,squeeze,-1.3186876023818126,stop
BTCUSD,2024-12-30 01:00:00+00:00,2024-12-30 06:00:00+00:00,long,squeeze,-1.2471894478464636,stop
BTCUSD,2024-12-30 14:00:00+00:00,2024-12-30 14:00:00+00:00,short,trend,1.949145696045072,tp
BTCUSD,2024-12-30 17:00:00+00:00,2024-12-30 18:00:00+00:00,long,squeeze,1.9953606061328797,tp
BTCUSD,2024-12-30 22:00:00+00:00,2024-12-30 22:00:00+00:00,short,squeeze,2.040863754600383,tp
BTCUSD,2024-12-31 16:00:00+00:00,2024-12-31 18:00:00+00:00,short,squeeze,1.9946528217694288,tp
BTCUSD,2024-12-31 20:00:00+00:00,2025-01-01 19:00:00+00:00,short,trend,-0.5961105790535925,timeout
BTCUSD,2025-01-01 22:00:00+00:00,2025-01-02 01:00:00+00:00,short,squeeze,-1.2646537751309084,stop
BTCUSD,2025-01-02 03:00:00+00:00,2025-01-02 05:00:00+00:00,short,squeeze,-1.2306359601533765,stop
BTCUSD,2025-01-02 13:00:00+00:00,2025-01-02 15:00:00+00:00,short,squeeze,-1.249533992268794,stop
BTCUSD,2025-01-02 18:00:00+00:00,2025-01-03 17:00:00+00:00,short,squeeze,-1.1951759932278305,stop
BTCUSD,2025-01-03 21:00:00+00:00,2025-01-04 20:00:00+00:00,short,squeeze,0.47625876567584463,timeout
BTCUSD,2025-01-04 23:00:00+00:00,2025-01-05 15:00:00+00:00,short,squeeze,1.8334935937214702,tp
BTCUSD,2025-01-05 17:00:00+00:00,2025-01-05 18:00:00+00:00,long,trend,-1.424922753677675,stop
BTCUSD,2025-01-05 21:00:00+00:00,2025-01-06 03:00:00+00:00,long,trend,1.8199552690587613,tp
BTCUSD,2025-01-06 18:00:00+00:00,2025-01-07 12:00:00+00:00,short,squeeze,2.0156950368915694,tp
BTCUSD,2025-01-07 20:00:00+00:00,2025-01-08 07:00:00+00:00,long,squeeze,-1.1752270120197426,stop
BTCUSD,2025-01-08 18:00:00+00:00,2025-01-08 18:00:00+00:00,long,squeeze,-1.1561928220191204,stop
BTCUSD,2025-01-09 16:00:00+00:00,2025-01-09 17:00:00+00:00,long,squeeze,2.0416634930029085,tp
