symbol,entry_time,exit_time,side,source,R,reason
SOLUSD,2024-08-19 12:00:00+00:00,2024-08-19 14:00:00+00:00,long,squeeze,2.065101949317741,tp
SOLUSD,2024-08-20 03:00:00+00:00,2024-08-20 06:00:00+00:00,short,squeeze,-1.1097645161290246,stop
SOLUSD,2024-08-20 16:00:00+00:00,2024-08-20 19:00:00+00:00,short,trend,-1.1389446046742855,stop
SOLUSD,2024-08-21 14:00:00+00:00,2024-08-21 14:00:00+00:00,long,squeeze,-1.1948413793103307,stop
SOLUSD,2024-08-21 22:00:00+00:00,2024-08-22 12:00:00+00:00,short,squeeze,-1.1225321100917383,stop
SOLUSD,2024-08-22 14:00:00+00:00,2024-08-23 01:00:00+00:00,short,squeeze,-1.1840422018348662,stop
SOLUSD,2024-08-23 13:00:00+00:00,2024-08-23 13:00:00+00:00,short,trend,-1.2148513368984006,stop
SOLUSD,2024-08-23 16:00:00+00:00,2024-08-23 16:00:00+00:00,short,confluence,-1.1691870114251457,stop
SOLUSD,2024-08-23 20:00:00+00:00,2024-08-23 20:00:00+00:00,short,squeeze,-1.1338791896869242,stop
SOLUSD,2024-08-24 00:00:00+00:00,2024-08-24 01:00:00+00:00,short,squeeze,-1.1129545695866527,stop
SOLUSD,2024-08-24 12:00:00+00:00,2024-08-24 16:00:00+00:00,short,squeeze,-1.1469395348837168,stop
SOLUSD,2024-08-24 19:00:00+00:00,2024-08-24 22:00:00+00:00,short,squeeze,2.0529862937062946,tp
SOLUSD,2024-08-26 00:00:00+00:00,2024-08-26 03:00:00+00:00,short,squeeze,2.0351137172774867,tp
SOLUSD,2024-08-26 15:00:00+00:00,2024-08-26 15:00:00+00:00,long,trend,-1.1365776424532417,stop
SOLUSD,2024-08-26 19:00:00+00:00,2024-08-27 11:00:00+00:00,long,squeeze,-1.1065246807041755,stop
SOLUSD,2024-08-27 13:00:00+00:00,2024-08-27 13:00:00+00:00,long,squeeze,-1.1499555555555574,stop
SOLUSD,2024-08-28 00:00:00+00:00,2024-08-28 08:00:00+00:00,long,squeeze,-1.0900378816199396,stop
SOLUSD,2024-08-29 13:00:00+00:00,2024-08-29 16:00:00+00:00,short,squeeze,-1.1722599879300042,stop
SOLUSD,2024-08-29 18:00:00+00:00,2024-08-29 19:00:00+00:00,short,trend,2.040129185520362,tp
SOLUSD,2024-08-29 21:00:00+00:00,2024-08-29 23:00:00+00:00,long,squeeze,-1.116265708245247,stop
SOLUSD,2024-08-30 18:00:00+00:00,2024-08-31 00:00:00+00:00,long,squeeze,2.1016990262172253,tp
SOLUSD,2024-08-31 19:00:00+00:00,2024-08-31 20:00:00+00:00,long,squeeze,-1.1850005563282258,stop
SOLUSD,2024-08-31 22:00:00+00:00,2024-09-01 02:00:00+00:00,long,squeeze,-1.1761136786188713,stop
SOLUSD,2024-09-01 04:00:00+00:00,2024-09-01 06:00:00+00:00,long,squeeze,-1.1691384020618545,stop
SOLUSD,2024-09-01 11:00:00+00:00,2024-09-01 16:00:00+00:00,long,squeeze,2.051058169177295,tp
SOLUSD,2024-09-02 00:00:00+00:00,2024-09-02 10:00:00+00:00,short,trend,-1.0818420439844725,stop
SOLUSD,2024-09-02 23:00:00+00:00,2024-09-03 03:00:00+00:00,short,squeeze,-1.1040731301939115,stop
SOLUSD,2024-09-03 08:00:00+00:00,2024-09-03 13:00:00+00:00,short,trend,-1.1448709784411397,stop
SOLUSD,2024-09-03 15:00:00+00:00,2024-09-04 00:00:00+00:00,short,trend,2.067397530864205,tp
SOLUSD,2024-09-04 03:00:00+00:00,2024-09-04 08:00:00+00:00,long,squeeze,2.1111835596854918,tp
SOLUSD,2024-09-04 18:00:00+00:00,2024-09-05 17:00:00+00:00,short,squeeze,2.0987648283841076,tp
SOLUSD,2024-09-06 15:00:00+00:00,2024-09-06 16:00:00+00:00,short,squeeze,2.0977815862893605,tp
SOLUSD,2024-09-06 19:00:00+00:00,2024-09-06 20:00:00+00:00,long,squeeze,-1.080818098958333,stop
SOLUSD,2024-09-06 23:00:00+00:00,2024-09-07 22:00:00+00:00,long,squeeze,0.7447817945383611,timeout
SOLUSD,2024-09-08 11:00:00+00:00,2024-09-08 11:00:00+00:00,short,squeeze,-1.189213700670154,stop
SOLUSD,2024-09-09 00:00:00+00:00,2024-09-09 01:00:00+00:00,short,squeeze,-1.1389398356164318,stop
SOLUSD,2024-09-09 16:00:00+00:00,2024-09-09 16:00:00+00:00,short,trend,-1.1313241306638568,stop
SOLUSD,2024-09-09 19:00:00+00:00,2024-09-09 20:00:00+00:00,short,squeeze,-1.1167653966831075,stop
SOLUSD,2024-09-09 22:00:00+00:00,2024-09-09 22:00:00+00:00,short,squeeze,-1.1080928366762186,stop
SOLUSD,2024-09-11 16:00:00+00:00,2024-09-11 18:00:00+00:00,long,squeeze,2.083468927589364,tp
SOLUSD,2024-09-12 16:00:00+00:00,2024-09-12 16:00:00+00:00,short,squeeze,-1.170645755022688,stop
SOLUSD,2024-09-13 00:00:00+00:00,2024-09-13 08:00:00+00:00,short,squeeze,2.0425070123747857,tp
SOLUSD,2024-09-13 12:00:00+00:00,2024-09-13 12:00:00+00:00,long,squeeze,-1.2147352941176486,stop
SOLUSD,2024-09-13 17:00:00+00:00,2024-09-13 22:00:00+00:00,long,trend,2.031187894073138,tp
SOLUSD,2024-09-14 00:00:00+00:00,2024-09-14 19:00:00+00:00,short,squeeze,2.0583823834196986,tp
SOLUSD,2024-09-15 14:00:00+00:00,2024-09-15 15:00:00+00:00,long,squeeze,-1.3281551724137695,stop
SOLUSD,2024-09-16 01:00:00+00:00,2024-09-16 02:00:00+00:00,long,squeeze,-1.1611664580725962,stop
SOLUSD,2024-09-16 16:00:00+00:00,2024-09-16 16:00:00+00:00,short,trend,-1.1591066002490624,stop
SOLUSD,2024-09-16 19:00:00+00:00,2024-09-16 19:00:00+00:00,long,squeeze,-1.1409312910284461,stop
SOLUSD,2024-09-17 12:00:00+00:00,2024-09-17 15:00:00+00:00,short,squeeze,-1.1802711018710978,stop
SOLUSD,2024-09-17 17:00:00+00:00,2024-09-17 20:00:00+00:00,short,squeeze,2.056010038188771,tp
SOLUSD,2024-09-18 02:00:00+00:00,2024-09-18 10:00:00+00:00,long,squeeze,-1.1157316546762543,stop
SOLUSD,2024-09-18 12:00:00+00:00,2024-09-18 14:00:00+00:00,long,squeeze,-1.200381358609804,stop
SOLUSD,2024-09-18 17:00:00+00:00,2024-09-18 19:00:00+00:00,long,squeeze,2.0339397478433945,tp
SOLUSD,2024-09-18 21:00:00+00:00,2024-09-18 22:00:00+00:00,short,trend,-1.114573724604965,stop
SOLUSD,2024-09-19 15:00:00+00:00,2024-09-19 15:00:00+00:00,short,squeeze,-1.1429060716139037,stop
SOLUSD,2024-09-22 02:00:00+00:00,2024-09-22 07:00:00+00:00,short,squeeze,2.00981355932204,tp
SOLUSD,2024-09-22 12:00:00+00:00,2024-09-22 14:00:00+00:00,long,squeeze,-1.1725109223300936,stop
SOLUSD,2024-09-22 18:00:00+00:00,2024-09-22 22:00:00+00:00,long,squeeze,-1.1713746650426293,stop
SOLUSD,2024-09-23 00:00:00+00:00,2024-09-23 01:00:00+00:00,long,confluence,-1.1175919141914266,stop
SOLUSD,2024-09-23 23:00:00+00:00,2024-09-24 09:00:00+00:00,long,squeeze,2.0626856587263047,tp
SOLUSD,2024-09-24 22:00:00+00:00,2024-09-24 23:00:00+00:00,short,squeeze,-1.1284686975717362,stop
SOLUSD,2024-09-25 03:00:00+00:00,2024-09-26 00:00:00+00:00,short,squeeze,2.090505641025636,tp
SOLUSD,2024-09-26 14:00:00+00:00,2024-09-26 15:00:00+00:00,short,squeeze,-1.1542373126615062,stop
SOLUSD,2024-09-26 18:00:00+00:00,2024-09-27 07:00:00+00:00,short,squeeze,-1.1258610906109052,stop
SOLUSD,2024-09-27 17:00:00+00:00,2024-09-28 10:00:00+00:00,short,squeeze,2.077365066876471,tp
SOLUSD,2024-09-28 16:00:00+00:00,2024-09-28 16:00:00+00:00,long,trend,-1.2061653794940075,stop
SOLUSD,2024-09-29 03:00:00+00:00,2024-09-29 05:00:00+00:00,long,trend,-1.2336763773584956,stop
SOLUSD,2024-09-29 09:00:00+00:00,2024-09-29 18:00:00+00:00,long,squeeze,1.9881865184155654,tp
SOLUSD,2024-09-29 23:00:00+00:00,2024-09-30 01:00:00+00:00,short,squeeze,2.0128825283244014,tp
SOLUSD,2024-09-30 14:00:00+00:00,2024-09-30 16:00:00+00:00,long,trend,-1.1389552238805891,stop
SOLUSD,2024-10-01 02:00:00+00:00,2024-10-01 14:00:00+00:00,long,squeeze,-1.1218299314239673,stop
SOLUSD,2024-10-01 19:00:00+00:00,2024-10-01 20:00:00+00:00,long,squeeze,-1.0926402817803427,stop
SOLUSD,2024-10-02 18:00:00+00:00,2024-10-02 20:00:00+00:00,short,trend,2.0930968995143773,tp
SOLUSD,2024-10-03 15:00:00+00:00,2024-10-03 15:00:00+00:00,long,squeeze,-1.0961805017921085,stop
SOLUSD,2024-10-03 17:00:00+00:00,2024-10-04 09:00:00+00:00,long,squeeze,2.1128066951099473,tp
SOLUSD,2024-10-04 15:00:00+00:00,2024-10-04 17:00:00+00:00,short,squeeze,-1.1238116383169166,stop
SOLUSD,2024-10-04 21:00:00+00:00,2024-10-05 20:00:00+00:00,short,squeeze,0.824348662272198,timeout
SOLUSD,2024-10-06 15:00:00+00:00,2024-10-06 15:00:00+00:00,short,squeeze,-1.2406666666666717,stop
SOLUSD,2024-10-06 17:00:00+00:00,2024-10-07 01:00:00+00:00,short,squeeze,-1.2094445095168271,stop
SOLUSD,2024-10-07 04:00:00+00:00,2024-10-07 11:00:00+00:00,short,squeeze,2.0587949879518006,tp
SOLUSD,2024-10-08 16:00:00+00:00,2024-10-09 14:00:00+00:00,short,trend,2.066371225745391,tp
SOLUSD,2024-10-09 20:00:00+00:00,2024-10-09 21:00:00+00:00,long,squeeze,-1.1436855949895688,stop
SOLUSD,2024-10-10 14:00:00+00:00,2024-10-10 14:00:00+00:00,short,trend,-1.1642920289854988,stop
SOLUSD,2024-10-10 16:00:00+00:00,2024-10-10 19:00:00+00:00,long,squeeze,-1.1363366075949326,stop
SOLUSD,2024-10-11 05:00:00+00:00,2024-10-11 10:00:00+00:00,short,squeeze,-1.136898461538466,stop
SOLUSD,2024-10-11 12:00:00+00:00,2024-10-11 13:00:00+00:00,short,squeeze,-1.2046245768947692,stop
SOLUSD,2024-10-11 16:00:00+00:00,2024-10-11 16:00:00+00:00,short,squeeze,-1.196437073170733,stop
SOLUSD,2024-10-12 13:00:00+00:00,2024-10-12 13:00:00+00:00,short,squeeze,-1.2591594936708854,stop
SOLUSD,2024-10-13 17:00:00+00:00,2024-10-13 22:00:00+00:00,long,squeeze,2.001264480111657,tp
SOLUSD,2024-10-14 00:00:00+00:00,2024-10-14 04:00:00+00:00,short,squeeze,-1.1618506428172068,stop
SOLUSD,2024-10-14 06:00:00+00:00,2024-10-14 11:00:00+00:00,short,squeeze,-1.1442738268021206,stop
SOLUSD,2024-10-15 02:00:00+00:00,2024-10-15 06:00:00+00:00,short,squeeze,2.052634957020057,tp
SOLUSD,2024-10-15 15:00:00+00:00,2024-10-15 15:00:00+00:00,long,trend,-1.1213913247362202,stop
SOLUSD,2024-10-15 17:00:00+00:00,2024-10-16 16:00:00+00:00,long,squeeze,0.8759234042553128,timeout
SOLUSD,2024-10-17 14:00:00+00:00,2024-10-17 15:00:00+00:00,long,squeeze,-1.1608297093649134,stop
SOLUSD,2024-10-17 18:00:00+00:00,2024-10-17 18:00:00+00:00,long,squeeze,-1.1451052373959962,stop
SOLUSD,2024-10-18 17:00:00+00:00,2024-10-18 17:00:00+00:00,short,squeeze,-1.1899947368421155,stop
SOLUSD,2024-10-18 19:00:00+00:00,2024-10-19 15:00:00+00:00,short,squeeze,-1.1821757322175641,stop
SOLUSD,2024-10-19 17:00:00+00:00,2024-10-19 22:00:00+00:00,short,squeeze,-1.2285400894187648,stop
SOLUSD,2024-10-20 02:00:00+00:00,2024-10-20 06:00:00+00:00,short,squeeze,-1.1788218390804515,stop
SOLUSD,2024-10-20 16:00:00+00:00,2024-10-20 16:00:00+00:00,long,trend,-1.1991592920353926,stop
SOLUSD,2024-10-21 07:00:00+00:00,2024-10-21 13:00:00+00:00,short,squeeze,2.0765680534918305,tp
SOLUSD,2024-10-22 13:00:00+00:00,2024-10-22 13:00:00+00:00,long,trend,-1.119026357711806,stop
SOLUSD,2024-10-22 16:00:00+00:00,2024-10-22 16:00:00+00:00,long,trend,-1.1039343935141814,stop
SOLUSD,2024-10-22 19:00:00+00:00,2024-10-23 04:00:00+00:00,long,trend,-1.0964080047086513,stop
SOLUSD,2024-10-23 20:00:00+00:00,2024-10-24 03:00:00+00:00,long,trend,2.0938442953020164,tp
SOLUSD,2024-10-24 16:00:00+00:00,2024-10-24 20:00:00+00:00,short,squeeze,-1.1460561731014087,stop
SOLUSD,2024-10-25 15:00:00+00:00,2024-10-25 16:00:00+00:00,long,trend,-1.1401532053899572,stop
SOLUSD,2024-10-25 20:00:00+00:00,2024-10-25 21:00:00+00:00,long,squeeze,-1.0847229038854762,stop
SOLUSD,2024-10-26 01:00:00+00:00,2024-10-26 20:00:00+00:00,long,squeeze,2.130147942832392,tp
SOLUSD,2024-10-26 23:00:00+00:00,2024-10-27 03:00:00+00:00,short,squeeze,-1.1698964539007028,stop
SOLUSD,2024-10-27 11:00:00+00:00,2024-10-27 13:00:00+00:00,short,squeeze,-1.1675319607843107,stop
SOLUSD,2024-10-27 15:00:00+00:00,2024-10-27 18:00:00+00:00,short,squeeze,-1.1676634549878426,stop
SOLUSD,2024-10-27 23:00:00+00:00,2024-10-28 06:00:00+00:00,short,squeeze,2.047014474845542,tp
SOLUSD,2024-10-28 12:00:00+00:00,2024-10-28 15:00:00+00:00,short,squeeze,2.043826282628271,tp
SOLUSD,2024-10-28 19:00:00+00:00,2024-10-28 23:00:00+00:00,long,squeeze,2.0759495469372977,tp
SOLUSD,2024-10-29 15:00:00+00:00,2024-10-29 21:00:00+00:00,long,trend,-1.1505263247863229,stop
SOLUSD,2024-10-30 14:00:00+00:00,2024-10-30 16:00:00+00:00,long,squeeze,-1.1634233840304251,stop
SOLUSD,2024-10-31 20:00:00+00:00,2024-10-31 23:00:00+00:00,long,squeeze,-1.1383015820149875,stop
SOLUSD,2024-11-01 04:00:00+00:00,2024-11-01 07:00:00+00:00,long,squeeze,-1.1207140860610558,stop
SOLUSD,2024-11-01 16:00:00+00:00,2024-11-01 16:00:00+00:00,short,squeeze,2.0698748257165027,tp
SOLUSD,2024-11-02 17:00:00+00:00,2024-11-02 21:00:00+00:00,long,squeeze,2.022275968992243,tp
SOLUSD,2024-11-03 05:00:00+00:00,2024-11-03 15:00:00+00:00,long,squeeze,-1.139474461538463,stop
SOLUSD,2024-11-03 17:00:00+00:00,2024-11-03 19:00:00+00:00,long,squeeze,-1.1184370370370307,stop
SOLUSD,2024-11-04 16:00:00+00:00,2024-11-04 21:00:00+00:00,short,trend,2.0728348242811467,tp
SOLUSD,2024-11-05 00:00:00+00:00,2024-11-05 10:00:00+00:00,long,squeeze,2.1014633556192273,tp
SOLUSD,2024-11-05 19:00:00+00:00,2024-11-06 01:00:00+00:00,short,squeeze,-1.1258490566037669,stop
SOLUSD,2024-11-06 22:00:00+00:00,2024-11-07 02:00:00+00:00,short,squeeze,-1.0988160085952188,stop
SOLUSD,2024-11-08 19:00:00+00:00,2024-11-09 18:00:00+00:00,long,trend,-1.0916413793103414,stop
SOLUSD,2024-11-10 00:00:00+00:00,2024-11-10 03:00:00+00:00,long,trend,2.0685538873994602,tp
SOLUSD,2024-11-10 16:00:00+00:00,2024-11-10 16:00:00+00:00,short,squeeze,-1.098061679980639,stop
SOLUSD,2024-11-10 19:00:00+00:00,2024-11-10 21:00:00+00:00,short,squeeze,2.1146097341513324,tp
SOLUSD,2024-11-10 23:00:00+00:00,2024-11-11 12:00:00+00:00,long,trend,2.134180051813469,tp
SOLUSD,2024-11-11 14:00:00+00:00,2024-11-11 15:00:00+00:00,short,squeeze,-1.094158400000002,stop
SOLUSD,2024-11-11 18:00:00+00:00,2024-11-11 21:00:00+00:00,short,squeeze,-1.0853687150838023,stop
SOLUSD,2024-11-12 11:00:00+00:00,2024-11-12 14:00:00+00:00,short,squeeze,2.137130977130977,tp
SOLUSD,2024-11-13 06:00:00+00:00,2024-11-13 14:00:00+00:00,long,squeeze,2.129124137931031,tp
SOLUSD,2024-11-14 18:00:00+00:00,2024-11-14 21:00:00+00:00,long,trend,-1.066835815268616,stop
SOLUSD,2024-11-15 21:00:00+00:00,2024-11-15 22:00:00+00:00,long,trend,2.092772907545711,tp
SOLUSD,2024-11-16 01:00:00+00:00,2024-11-16 04:00:00+00:00,short,squeeze,-1.1025082814743872,stop
SOLUSD,2024-11-16 06:00:00+00:00,2024-11-16 17:00:00+00:00,short,squeeze,2.0941128406579934,tp
SOLUSD,2024-11-16 23:00:00+00:00,2024-11-16 23:00:00+00:00,long,trend,-1.1161766857766875,stop
SOLUSD,2024-11-17 02:00:00+00:00,2024-11-17 02:00:00+00:00,long,trend,-1.1077678201566052,stop
SOLUSD,2024-11-17 04:00:00+00:00,2024-11-17 05:00:00+00:00,long,squeeze,2.0992904513064166,tp
SOLUSD,2024-11-17 08:00:00+00:00,2024-11-17 14:00:00+00:00,short,squeeze,2.1218709075770192,tp
SOLUSD,2024-11-18 06:00:00+00:00,2024-11-18 11:00:00+00:00,short,squeeze,-1.0834229945585392,stop
SOLUSD,2024-11-18 16:00:00+00:00,2024-11-18 19:00:00+00:00,long,trend,-1.0762057584043734,stop
SOLUSD,2024-11-19 14:00:00+00:00,2024-11-19 15:00:00+00:00,short,squeeze,2.0690023965141613,tp
SOLUSD,2024-11-19 18:00:00+00:00,2024-11-19 21:00:00+00:00,long,trend,-1.1222892608807589,stop
SOLUSD,2024-11-20 00:00:00+00:00,2024-11-20 04:00:00+00:00,long,squeeze,-1.0995583710407233,stop
SOLUSD,2024-11-20 23:00:00+00:00,2024-11-21 03:00:00+00:00,long,trend,-1.093573301068765,stop
SOLUSD,2024-11-21 06:00:00+00:00,2024-11-21 15:00:00+00:00,long,trend,2.1184610169491513,tp
SOLUSD,2024-11-21 20:00:00+00:00,2024-11-22 04:00:00+00:00,short,squeeze,-1.0757624401913841,stop
SOLUSD,2024-11-22 16:00:00+00:00,2024-11-23 05:00:00+00:00,long,squeeze,2.1040322842247607,tp
SOLUSD,2024-11-23 22:00:00+00:00,2024-11-24 11:00:00+00:00,long,squeeze,-1.122440156326327,stop
SOLUSD,2024-11-25 17:00:00+00:00,2024-11-25 18:00:00+00:00,long,squeeze,-1.0915052591463383,stop
SOLUSD,2024-11-26 00:00:00+00:00,2024-11-26 09:00:00+00:00,long,squeeze,-1.0677272992700735,stop
SOLUSD,2024-11-26 13:00:00+00:00,2024-11-26 19:00:00+00:00,long,squeeze,-1.075086627417998,stop
SOLUSD,2024-11-27 18:00:00+00:00,2024-11-27 21:00:00+00:00,short,squeeze,-1.10911519105312,stop
SOLUSD,2024-11-29 09:00:00+00:00,2024-11-29 10:00:00+00:00,short,trend,-1.1580499321574005,stop
SOLUSD,2024-11-29 14:00:00+00:00,2024-11-29 16:00:00+00:00,short,squeeze,-1.1371774323546378,stop
SOLUSD,2024-11-30 17:00:00+00:00,2024-12-01 00:00:00+00:00,long,squeeze,-1.1492548397334141,stop
SOLUSD,2024-12-01 02:00:00+00:00,2024-12-01 03:00:00+00:00,long,squeeze,-1.1793886792452764,stop
SOLUSD,2024-12-01 19:00:00+00:00,2024-12-02 00:00:00+00:00,short,trend,-1.185258668792347,stop
SOLUSD,2024-12-02 04:00:00+00:00,2024-12-02 04:00:00+00:00,short,trend,2.066443991853366,tp
SOLUSD,2024-12-02 06:00:00+00:00,2024-12-02 07:00:00+00:00,long,squeeze,-1.1100929025942234,stop
SOLUSD,2024-12-03 16:00:00+00:00,2024-12-03 18:00:00+00:00,long,squeeze,-1.0826515789473703,stop
SOLUSD,2024-12-04 04:00:00+00:00,2024-12-05 02:00:00+00:00,short,squeeze,2.137698963521337,tp
SOLUSD,2024-12-05 05:00:00+00:00,2024-12-05 05:00:00+00:00,short,squeeze,-1.0639042237762242,stop
SOLUSD,2024-12-05 14:00:00+00:00,2024-12-05 21:00:00+00:00,short,squeeze,2.123847475072373,tp
SOLUSD,2024-12-07 17:00:00+00:00,2024-12-07 21:00:00+00:00,short,squeeze,-1.1642121654501225,stop
SOLUSD,2024-12-08 00:00:00+00:00,2024-12-08 23:00:00+00:00,short,squeeze,0.6052911049862085,timeout
SOLUSD,2024-12-09 04:00:00+00:00,2024-12-09 08:00:00+00:00,long,squeeze,-1.1463222901254406,stop
SOLUSD,2024-12-09 11:00:00+00:00,2024-12-09 16:00:00+00:00,long,squeeze,-1.124191731843574,stop
SOLUSD,2024-12-10 20:00:00+00:00,2024-12-11 05:00:00+00:00,long,squeeze,2.1367907550077057,tp
SOLUSD,2024-12-11 14:00:00+00:00,2024-12-11 16:00:00+00:00,short,squeeze,-1.1058776470588223,stop
SOLUSD,2024-12-11 18:00:00+00:00,2024-12-12 06:00:00+00:00,short,squeeze,-1.123400438837081,stop
SOLUSD,2024-12-12 20:00:00+00:00,2024-12-13 02:00:00+00:00,short,squeeze,2.0855306585919755,tp
SOLUSD,2024-12-13 16:00:00+00:00,2024-12-13 16:00:00+00:00,long,squeeze,-1.1416666236281436,stop
SOLUSD,2024-12-13 18:00:00+00:00,2024-12-14 02:00:00+00:00,long,squeeze,2.069693020457281,tp
SOLUSD,2024-12-14 18:00:00+00:00,2024-12-14 18:00:00+00:00,long,squeeze,-1.2026400373308435,stop
SOLUSD,2024-12-14 21:00:00+00:00,2024-12-14 21:00:00+00:00,long,squeeze,-1.1663101945525327,stop
SOLUSD,2024-12-15 23:00:00+00:00,2024-12-15 23:00:00+00:00,short,trend,-1.1649077221575463,stop
SOLUSD,2024-12-16 03:00:00+00:00,2024-12-16 04:00:00+00:00,short,squeeze,2.0669877821245897,tp
SOLUSD,2024-12-16 10:00:00+00:00,2024-12-16 12:00:00+00:00,short,trend,2.0827625680087016,tp
SOLUSD,2024-12-16 15:00:00+00:00,2024-12-16 19:00:00+00:00,long,squeeze,2.075401647058822,tp
SOLUSD,2024-12-16 21:00:00+00:00,2024-12-17 01:00:00+00:00,short,trend,2.0865755166931637,tp
SOLUSD,2024-12-17 20:00:00+00:00,2024-12-18 02:00:00+00:00,short,squeeze,2.1138582835101287,tp
SOLUSD,2024-12-18 21:00:00+00:00,2024-12-19 00:00:00+00:00,short,trend,2.092342471443406,tp
SOLUSD,2024-12-19 04:00:00+00:00,2024-12-19 18:00:00+00:00,long,squeeze,-1.0722543564001403,stop
SOLUSD,2024-12-19 21:00:00+00:00,2024-12-19 21:00:00+00:00,long,squeeze,-1.063425388251183,stop
SOLUSD,2024-12-20 11:00:00+00:00,2024-12-20 11:00:00+00:00,long,squeeze,-1.04846912242687,stop
SOLUSD,2024-12-21 19:00:00+00:00,2024-12-21 19:00:00+00:00,long,squeeze,-1.0775110060189184,stop
SOLUSD,2024-12-21 21:00:00+00:00,2024-12-22 06:00:00+00:00,long,squeeze,-1.0715642584020908,stop
SOLUSD,2024-12-22 16:00:00+00:00,2024-12-22 16:00:00+00:00,short,trend,-1.0853145635789,stop
SOLUSD,2024-12-22 22:00:00+00:00,2024-12-22 23:00:00+00:00,long,squeeze,-1.0850886647454363,stop
SOLUSD,2024-12-23 03:00:00+00:00,2024-12-23 04:00:00+00:00,long,squeeze,2.127462899875363,tp
SOLUSD,2024-12-23 17:00:00+00:00,2024-12-23 17:00:00+00:00,short,trend,-1.0757659747485597,stop
SOLUSD,2024-12-23 23:00:00+00:00,2024-12-24 09:00:00+00:00,short,squeeze,-1.0820839179351405,stop
SOLUSD,2024-12-25 23:00:00+00:00,2024-12-26 01:00:00+00:00,short,trend,-1.1274519549370425,stop
SOLUSD,2024-12-26 15:00:00+00:00,2024-12-26 22:00:00+00:00,long,squeeze,-1.1249070175438578,stop
SOLUSD,2024-12-27 09:00:00+00:00,2024-12-27 09:00:00+00:00,short,confluence,-1.115921065989843,stop
SOLUSD,2024-12-27 18:00:00+00:00,2024-12-28 16:00:00+00:00,long,squeeze,2.1096448336252194,tp
SOLUSD,2024-12-29 16:00:00+00:00,2024-12-29 16:00:00+00:00,short,squeeze,-1.1618839590443626,stop
SOLUSD,2024-12-29 18:00:00+00:00,2024-12-29 23:00:00+00:00,short,trend,2.0489356285028015,tp
SOLUSD,2024-12-30 01:00:00+00:00,2024-12-30 02:00:00+00:00,long,squeeze,2.0610261780104717,tp
SOLUSD,2024-12-30 04:00:00+00:00,2024-12-30 13:00:00+00:00,short,trend,-1.1117636849925738,stop
SOLUSD,2024-12-30 15:00:00+00:00,2024-12-30 18:00:00+00:00,short,trend,-1.1034770349650405,stop
SOLUSD,2024-12-30 22:00:00+00:00,2024-12-31 02:00:00+00:00,short,squeeze,2.1008845114345105,tp
SOLUSD,2024-12-31 17:00:00+00:00,2024-12-31 20:00:00+00:00,short,squeeze,2.065958454106274,tp
SOLUSD,2025-01-02 05:00:00+00:00,2025-01-02 05:00:00+00:00,short,squeeze,-1.1364151738672317,stop
SOLUSD,2025-01-02 07:00:00+00:00,2025-01-02 08:00:00+00:00,short,squeeze,-1.1230966789667916,stop
SOLUSD,2025-01-02 14:00:00+00:00,2025-01-03 10:00:00+00:00,short,squeeze,-1.1314583306477566,stop
SOLUSD,2025-01-03 18:00:00+00:00,2025-01-04 17:00:00+00:00,short,squeeze,1.1239466150870343,timeout
SOLUSD,2025-01-04 22:00:00+00:00,2025-01-05 09:00:00+00:00,long,trend,-1.2219384615384727,stop
SOLUSD,2025-01-05 16:00:00+00:00,2025-01-05 19:00:00+00:00,long,squeeze,-1.1872449820788555,stop
SOLUSD,2025-01-06 00:00:00+00:00,2025-01-06 01:00:00+00:00,long,trend,-1.2038914035939736,stop
SOLUSD,2025-01-06 03:00:00+00:00,2025-01-06 14:00:00+00:00,long,trend,2.0174579861111086,tp
SOLUSD,2025-01-06 18:00:00+00:00,2025-01-07 06:00:00+00:00,short,squeeze,2.059263589076719,tp
SOLUSD,2025-01-07 14:00:00+00:00,2025-01-07 15:00:00+00:00,long,squeeze,-1.2140059335038378,stop
SOLUSD,2025-01-07 21:00:00+00:00,2025-01-07 22:00:00+00:00,long,squeeze,-1.1254608641202208,stop
SOLUSD,2025-01-08 00:00:00+00:00,2025-01-08 02:00:00+00:00,long,squeeze,-1.1126018617771554,stop
SOLUSD,2025-01-08 06:00:00+00:00,2025-01-08 07:00:00+00:00,long,squeeze,-1.1011750458715566,stop
SOLUSD,2025-01-09 16:00:00+00:00,2025-01-09 20:00:00+00:00,long,squeeze,-1.0970331146680714,stop
SOLUSD,2025-01-10 15:00:00+00:00,2025-01-10 15:00:00+00:00,short,trend,-1.11736082209377,stop
SOLUSD,2025-01-10 22:00:00+00:00,2025-01-11 21:00:00+00:00,short,trend,-1.0809169162995564,stop
SOLUSD,2025-01-13 03:00:00+00:00,2025-01-13 07:00:00+00:00,short,trend,2.0647708287292783,tp
SOLUSD,2025-01-13 15:00:00+00:00,2025-01-13 15:00:00+00:00,long,squeeze,-1.085940718562872,stop
SOLUSD,2025-01-14 16:00:00+00:00,2025-01-15 04:00:00+00:00,short,squeeze,-1.1264206753962782,stop
SOLUSD,2025-01-15 16:00:00+00:00,2025-01-15 17:00:00+00:00,short,squeeze,-1.1116618160651976,stop
SOLUSD,2025-01-15 19:00:00+00:00,2025-01-15 19:00:00+00:00,short,squeeze,-1.1115366906474828,stop
SOLUSD,2025-01-17 15:00:00+00:00,2025-01-18 04:00:00+00:00,short,squeeze,-1.1237432835820864,stop
