timestamp,open,high,low,close,volume,oi,funding,ret1,vol_ma20,hh20,ll20,oi_chg,funding_z
2024-02-26 00:00:00+00:00,103.54,103.67,103.05,103.47,18093.27,,,-0.0006760672203980356,13867.78525,104.34,102.01,,
2024-02-26 01:00:00+00:00,103.47,103.97,103.11,103.94,15342.694,,,0.0045423794336523216,13223.99355,104.34,102.01,,
2024-02-26 02:00:00+00:00,103.92,104.72,103.28,103.42,41884.605,,,-0.005002886280546459,15050.3804,104.72,102.01,,
2024-02-26 03:00:00+00:00,103.44,103.51,102.52,102.53,24040.484,,,-0.008605685554051501,15760.3949,104.72,102.01,,
2024-02-26 04:00:00+00:00,102.54,103.46,102.28,103.45,27143.904,,,0.008972983517019362,16605.419149999998,104.72,102.01,,
2024-02-26 05:00:00+00:00,103.46,103.65,102.92,103.16,12790.243,,,-0.002803286611889888,16856.408600000002,104.72,102.01,,
2024-02-26 06:00:00+00:00,103.15,104.06,103.03,103.95,13036.483,,,0.0076580069794494054,17181.70075,104.72,102.01,,
2024-02-26 07:00:00+00:00,103.98,104.22,103.73,104.17,19882.569,,,0.002116402116402183,17867.86435,104.72,102.17,,
2024-02-26 08:00:00+00:00,104.16,104.27,103.2,103.29,12906.41,,,-0.008447729672650395,18289.23805,104.72,102.17,,
2024-02-26 09:00:00+00:00,103.28,104.15,103.18,103.6,8364.999,,,0.0030012585923127055,18263.4506,104.72,102.17,,
2024-02-26 10:00:00+00:00,103.6,104.01,101.3,101.46,28282.943,,,-0.020656370656370715,19353.45225,104.72,101.3,,
2024-02-26 11:00:00+00:00,101.47,102.28,101.41,101.83,16568.279,,,0.0036467573427951816,19611.977300000002,104.72,101.3,,
2024-02-26 12:00:00+00:00,101.82,101.91,100.6,100.95,16946.357,,,-0.008641854070509658,19876.534399999997,104.72,100.6,,
2024-02-26 13:00:00+00:00,100.92,101.5,100.3,101.42,19767.225,,,0.004655770183259023,20017.67865,104.72,100.3,,
2024-02-26 14:00:00+00:00,101.41,102.14,101.19,101.55,15625.243,,,0.0012817984618418432,20247.2217,104.72,100.3,,
2024-02-26 15:00:00+00:00,101.53,103.6,101.5,103.53,34544.612,,,0.01949778434268845,21424.51895,104.72,100.3,,
2024-02-26 16:00:00+00:00,103.55,105.1,103.11,105.04,85898.24,,,0.014585144402588623,24844.890049999998,105.1,100.3,,
2024-02-26 17:00:00+00:00,105.01,107.25,104.57,106.94,159742.981,,,0.01808834729626807,30803.674199999998,107.25,100.3,,
2024-02-26 18:00:00+00:00,106.94,109.92,106.81,109.65,228344.345,,,0.025341312885730494,40697.6261,109.92,100.3,,
2024-02-26 19:00:00+00:00,109.65,110.35,108.7,109.32,117688.986,,,-0.003009575923392682,45844.7436,110.35,100.3,,
2024-02-26 20:00:00+00:00,109.3,109.98,108.38,109.76,127801.625,,,0.004024881083058984,51330.161349999995,110.35,100.3,,
2024-02-26 21:00:00+00:00,109.76,110.54,108.95,109.25,64544.034,,,-0.004646501457726049,53790.228350000005,110.54,100.3,,
2024-02-26 22:00:00+00:00,109.23,109.35,108.45,109.0,32711.595,,,-0.0022883295194507935,53331.57785,110.54,100.3,,
2024-02-26 23:00:00+00:00,109.05,110.85,108.93,109.78,95035.633,,,0.007155963302752255,56881.3353,110.85,100.3,,
2024-02-27 00:00:00+00:00,109.77,110.47,109.61,110.0,37306.576,,,0.002004008016031955,57389.4689,110.85,100.3,,
2024-02-27 01:00:00+00:00,110.0,111.09,109.27,110.84,75206.721,,,0.007636363636363663,60510.29280000001,111.09,100.3,,
2024-02-27 02:00:00+00:00,110.83,112.37,108.36,110.74,186692.243,,,-0.0009022013713461119,69193.08080000001,112.37,100.3,,
2024-02-27 03:00:00+00:00,110.72,112.1,109.89,111.3,118287.635,,,0.005056890012642201,74113.33410000001,112.37,100.3,,
2024-02-27 04:00:00+00:00,111.28,112.16,109.83,110.26,88669.574,,,-0.009344115004492282,77901.4923,112.37,100.3,,
2024-02-27 05:00:00+00:00,110.27,110.63,109.17,109.37,62272.787,,,-0.008071830219481213,80596.8817,112.37,100.3,,
2024-02-27 06:00:00+00:00,109.37,110.45,109.15,110.33,27059.556,,,0.008777544116302494,80535.71235,112.37,100.3,,
2024-02-27 07:00:00+00:00,110.33,111.5,110.3,111.33,20485.506,,,0.009063717937097815,80731.57370000001,112.37,100.3,,
2024-02-27 08:00:00+00:00,111.3,111.48,110.2,110.47,23019.862,,,-0.007724782179107104,81035.24895000001,112.37,100.3,,
2024-02-27 09:00:00+00:00,110.47,111.88,110.45,111.14,21688.251,,,0.006064995021272779,81131.30025,112.37,101.19,,
2024-02-27 10:00:00+00:00,111.09,111.66,110.94,111.39,15247.811,,,0.002249415152060452,81112.42864999999,112.37,101.5,,
2024-02-27 11:00:00+00:00,111.4,112.16,111.04,111.86,25878.7,,,0.00421940928270037,80679.13304999999,112.37,103.11,,
2024-02-27 12:00:00+00:00,111.85,111.97,110.62,111.55,28846.991,,,-0.0027713212944752152,77826.5706,112.37,104.57,,
2024-02-27 13:00:00+00:00,111.55,111.89,110.03,110.08,29526.744,,,-0.01317794710891973,71315.75875000001,112.37,106.81,,
2024-02-27 14:00:00+00:00,110.12,110.66,109.11,110.33,44241.109,,,0.0022710755813952765,62110.59695,112.37,108.36,,
2024-02-27 15:00:00+00:00,110.35,110.48,108.47,109.24,131542.275,,,-0.00987945255143663,62803.2614,112.37,108.36,,
2024-02-27 16:00:00+00:00,109.24,109.58,105.66,106.86,172102.929,,,-0.021786891248626872,65018.32660000001,112.37,105.66,,
2024-02-27 17:00:00+00:00,106.89,107.89,105.36,106.97,65493.772,,,0.001029384241063136,65065.813500000004,112.37,105.36,,
2024-02-27 18:00:00+00:00,106.94,107.51,106.49,107.22,48854.416,,,0.002337103860895473,65872.95455,112.37,105.36,,
2024-02-27 19:00:00+00:00,107.22,107.72,106.94,107.27,24549.827,,,0.00046633090841252667,62348.664249999994,112.37,105.36,,
2024-02-27 20:00:00+00:00,107.27,108.5,107.25,108.47,42101.083,,,0.011186725086230975,62588.38960000001,112.37,105.36,,
2024-02-27 21:00:00+00:00,108.45,108.91,107.61,108.89,57272.639,,,0.003872038351617979,61691.6855,112.37,105.36,,
2024-02-27 22:00:00+00:00,108.91,109.45,108.39,109.0,37368.47,,,0.0010101937735329525,54225.496849999996,112.16,105.36,,
2024-02-27 23:00:00+00:00,109.01,109.35,108.44,108.52,16331.275,,,-0.004403669724770687,49127.678850000004,112.16,105.36,,
2024-02-28 00:00:00+00:00,108.52,108.67,108.01,108.41,21402.86,,,-0.0010136380390711741,45764.34315,112.16,105.36,,
2024-02-28 01:00:00+00:00,108.44,109.36,108.0,108.64,33494.69,,,0.0021215755004151404,44325.438299999994,112.16,105.36,,
2024-02-28 02:00:00+00:00,108.68,108.93,107.34,108.13,29353.652,,,-0.0046944035346098145,44440.1431,112.16,105.36,,
2024-02-28 03:00:00+00:00,108.14,108.35,107.77,108.07,18726.551,,,-0.0005548876352539089,44352.19535,112.16,105.36,,
2024-02-28 04:00:00+00:00,108.1,108.1,107.32,107.65,20583.539,,,-0.0038863699454055878,44230.3792,112.16,105.36,,
2024-02-28 05:00:00+00:00,107.65,108.9,107.61,108.83,23913.02,,,0.010961449140733714,44341.61765,112.16,105.36,,
2024-02-28 06:00:00+00:00,108.83,109.23,108.6,108.75,13498.669,,,-0.0007350914269962372,44254.16055,112.16,105.36,,
2024-02-28 07:00:00+00:00,108.73,109.12,108.42,108.82,12035.076,,,0.0006436781609193698,43561.979349999994,111.97,105.36,,
2024-02-28 08:00:00+00:00,108.84,110.21,108.71,110.11,35921.138,,,0.01185443852233048,43915.6867,111.89,105.36,,
2024-02-28 09:00:00+00:00,110.14,110.86,109.28,110.45,54687.907,,,0.003087821269639468,45173.74485,110.86,105.36,,
2024-02-28 10:00:00+00:00,110.47,112.0,109.51,111.99,83558.824,,,0.013942960615663136,47139.6306,112.0,105.36,,
2024-02-28 11:00:00+00:00,112.0,114.46,111.06,114.27,122745.282,,,0.020358960621484012,46699.78095,114.46,105.36,,
2024-02-28 12:00:00+00:00,114.28,115.0,109.78,111.46,132017.553,,,-0.02459088124617137,44695.51215,115.0,105.36,,
2024-02-28 13:00:00+00:00,111.45,112.56,110.75,111.42,64646.346,,,-0.0003588731383454835,44653.14085,115.0,106.49,,
2024-02-28 14:00:00+00:00,111.42,113.22,110.81,113.04,89695.492,,,0.014539579967689953,46695.194650000005,115.0,106.94,,
2024-02-28 15:00:00+00:00,113.07,113.45,110.53,111.86,116252.551,,,-0.010438782731776453,51280.330850000006,115.0,107.25,,
2024-02-28 16:00:00+00:00,111.92,115.0,110.8,113.07,133884.442,,,0.010817092794564553,55869.4988,115.0,107.32,,
2024-02-28 17:00:00+00:00,113.1,116.69,113.01,116.26,304047.14,,,0.028212611656496023,68208.22385,116.69,107.32,,
2024-02-28 18:00:00+00:00,116.25,117.0,107.6,114.77,195651.191,,,-0.012816101840701921,76122.35990000001,117.0,107.32,,
2024-02-28 19:00:00+00:00,114.77,114.77,108.13,113.21,146679.855,,,-0.013592402195695796,82639.7889,117.0,107.32,,
2024-02-28 20:00:00+00:00,113.22,114.15,111.16,111.44,58976.841,,,-0.015634661249006254,84518.48795000001,117.0,107.32,,
2024-02-28 21:00:00+00:00,111.41,112.82,110.23,112.33,69610.712,,,0.007986360373295032,86324.28904999999,117.0,107.32,,
2024-02-28 22:00:00+00:00,112.32,116.5,111.5,116.15,163138.411,,,0.034006943826226266,93013.527,117.0,107.32,,
2024-02-28 23:00:00+00:00,116.16,117.87,115.2,115.92,216134.543,,,-0.001980198019801982,102883.92659999999,117.87,107.32,,
2024-02-29 00:00:00+00:00,115.9,119.0,115.83,119.0,124003.726,,,0.02657004830917864,108054.93595,119.0,107.6,,
2024-02-29 01:00:00+00:00,119.0,123.0,117.31,122.99,267640.324,,,0.03352941176470581,120241.30115,123.0,107.6,,
2024-02-29 02:00:00+00:00,122.99,124.21,121.01,123.69,148637.649,,,0.00569151963574277,126998.25015,124.21,107.6,,
2024-02-29 03:00:00+00:00,123.71,124.38,121.41,121.55,100678.358,,,-0.017301317810655692,131430.41425,124.38,107.6,,
2024-02-29 04:00:00+00:00,121.53,124.15,120.97,123.51,146384.574,,,0.01612505141916909,136953.58604999998,124.38,107.6,,
2024-02-29 05:00:00+00:00,123.61,124.73,122.27,122.88,62775.008,,,-0.005100801554530077,137357.9411,124.73,107.6,,
2024-02-29 06:00:00+00:00,122.87,125.76,122.38,123.86,136401.214,,,0.00797526041666674,140000.0606,125.76,107.6,,
2024-02-29 07:00:00+00:00,123.86,125.02,122.49,123.46,78195.056,,,-0.0032294526077830676,137772.5493,125.76,107.6,,
2024-02-29 08:00:00+00:00,123.41,126.0,122.17,125.54,68820.548,,,0.01684756196338899,134612.69905,126.0,107.6,,
2024-02-29 09:00:00+00:00,125.55,132.28,125.23,131.67,190757.375,,,0.048829058467420694,140918.25050000002,132.28,107.6,,
2024-02-29 10:00:00+00:00,131.67,132.88,128.26,128.99,130594.707,,,-0.020353915090757013,142963.21125,132.88,107.6,,
2024-02-29 11:00:00+00:00,128.95,129.0,127.89,128.73,66658.921,,,-0.0020156601286922537,140483.52975000002,132.88,107.6,,
2024-02-29 12:00:00+00:00,128.72,130.8,128.01,129.17,102711.263,,,0.00341800668064951,138924.87079999998,132.88,107.6,,
2024-02-29 13:00:00+00:00,129.16,130.02,127.0,129.26,67820.446,,,0.0006967562127428995,127113.5361,132.88,107.6,,
2024-02-29 14:00:00+00:00,129.29,134.2,129.11,132.82,141931.37,,,0.027541389447624853,124427.54505,134.2,108.13,,
2024-02-29 15:00:00+00:00,132.81,134.75,130.69,131.64,150922.719,,,-0.008884204186116573,124639.68825,134.75,110.23,,
2024-02-29 16:00:00+00:00,131.63,132.75,130.63,132.44,124610.983,,,0.006077180188392761,127921.39535,134.75,110.23,,
2024-02-29 17:00:00+00:00,132.44,133.06,127.2,130.71,124171.897,,,-0.013062518876472251,130649.45460000001,134.75,111.5,,
2024-02-29 18:00:00+00:00,130.71,132.14,126.28,128.6,139874.11728481,,,-0.016142605768495244,129486.2399142405,134.75,115.2,,
2024-02-29 19:00:00+00:00,128.63,129.84,126.3,127.56,95515.44354468,,,-0.0080870917573872,123455.28494147449,134.75,115.83,,
2024-02-29 20:00:00+00:00,127.56,130.45,127.01,130.24,90921.68115661,,,0.02100972091564768,121801.182699305,134.75,117.31,,
2024-02-29 21:00:00+00:00,130.25,131.97,130.11,130.59,89259.85507602,,,0.0026873464373464717,112882.15925310602,134.75,120.97,,
2024-02-29 22:00:00+00:00,130.6,130.64,124.73,127.91,149269.87361425,,,-0.02052224519488477,112913.77048381849,134.75,120.97,,
2024-02-29 23:00:00+00:00,127.88,128.23,122.61,123.73,120349.81318639,,,-0.032679227581893455,113897.34324313798,134.75,120.97,,
2024-03-01 00:00:00+00:00,123.75,126.44,123.56,125.73,46117.39250919,,,0.016164228562191907,108883.9841685975,134.75,122.17,,
2024-03-01 01:00:00+00:00,125.74,133.31,125.68,133.01,120722.22468165,,,0.05790185317744356,111781.34500268,134.75,122.17,,
2024-03-01 02:00:00+00:00,132.97,137.19,131.46,135.8,169144.48862414,,,0.020975866476204974,113418.50873388702,137.19,122.17,,
2024-03-01 03:00:00+00:00,135.75,136.68,132.5,133.92,83897.40767022,,,-0.013843888070692367,113703.626317398,137.19,122.17,,
2024-03-01 04:00:00+00:00,133.9,136.36,133.56,134.01,123151.67048367,,,0.0006720430107527431,116420.1824415815,137.19,122.61,,
2024-03-01 05:00:00+00:00,134.0,137.61,133.89,137.61,79538.54941077,,,0.026863666890530657,110859.24116211999,137.61,122.61,,
2024-03-01 06:00:00+00:00,137.53,137.84,133.55,134.08,60845.92055822,,,-0.02565220550832059,107371.80184003101,137.84,122.61,,
2024-03-01 07:00:00+00:00,134.08,135.28,132.65,133.54,30067.80731004,,,-0.004027446300716164,105542.24615553301,137.84,122.61,,
2024-03-01 08:00:00+00:00,133.5,134.35,131.58,131.92,34872.60586224,,,-0.012131196645200015,102150.31329864501,137.84,122.61,,
2024-03-01 09:00:00+00:00,131.95,133.24,130.78,132.27,30444.86930659,,,0.0026531231049122805,100281.5344639745,137.84,122.61,,
2024-03-01 10:00:00+00:00,132.25,134.43,132.2,134.03,15543.88288046,,,0.013306116277311597,93962.16010799751,137.84,122.61,,
2024-03-01 11:00:00+00:00,134.07,135.0,133.3,134.25,24386.5487588,,,0.0016414235618891215,87635.35159593749,137.84,122.61,,
2024-03-01 12:00:00+00:00,134.24,135.54,133.5,135.45,24984.7250633,,,0.00893854748603351,82654.0386991025,137.84,122.61,,
2024-03-01 13:00:00+00:00,135.46,135.46,133.63,134.4,44482.2333455,,,-0.007751937984496027,78669.5555163775,137.84,122.61,,
2024-03-01 14:00:00+00:00,134.4,135.0,133.42,134.99,91621.07736107,,,0.00438988095238102,76256.9035201905,137.84,122.61,,
2024-03-01 15:00:00+00:00,134.96,135.0,131.38,132.91,74264.1906432,,,-0.015408548781391307,75194.3408751165,137.84,122.61,,
2024-03-01 16:00:00+00:00,133.01,133.7,130.27,131.22,72891.39527596,,,-0.012715371303889889,74292.826581084,137.84,122.61,,
2024-03-01 17:00:00+00:00,131.22,131.55,129.37,129.4,109694.24923185,,,-0.01386983691510435,75314.5462888755,137.84,122.61,,
2024-03-01 18:00:00+00:00,129.42,132.84,129.39,131.99,76552.38119893,,,0.020015455950540995,71678.67166810951,137.84,122.61,,
2024-03-01 19:00:00+00:00,132.02,133.44,130.69,132.9,63543.17146506,,,0.0068944617016439835,68838.339582043,137.84,123.56,,
2024-03-01 20:00:00+00:00,132.88,133.39,130.05,131.11,71282.28904657,,,-0.013468773513920174,70096.58440891201,137.84,125.68,,
2024-03-01 21:00:00+00:00,131.11,131.95,129.9,131.78,64021.13637111,,,0.005110212798413505,67261.529993385,137.84,129.37,,
2024-03-01 22:00:00+00:00,131.78,131.79,129.84,130.92,67675.73359992,,,-0.006526028228866387,62188.09224217399,137.84,129.37,,
2024-03-01 23:00:00+00:00,130.94,131.81,130.05,130.77,46289.42926838,,,-0.0011457378551785746,60307.69332208201,137.84,129.37,,
2024-03-02 00:00:00+00:00,130.77,131.9,129.47,129.53,56942.06856965,,,-0.009482297162957898,56997.213226381005,137.84,129.37,,
2024-03-02 01:00:00+00:00,129.55,131.8,129.3,130.44,55978.53217078,,,0.007025399521346287,55819.21236438151,137.84,129.3,,
2024-03-02 02:00:00+00:00,130.41,130.47,127.35,129.18,89654.72064623,,,-0.00965961361545531,57259.65236878201,135.54,127.35,,
2024-03-02 03:00:00+00:00,129.16,130.13,128.63,129.91,42966.00503362,,,0.005651029571140942,57904.562254961,135.54,127.35,,
2024-03-02 04:00:00+00:00,129.95,130.3,129.26,130.23,34082.31864917,,,0.0024632437841582977,57865.04789430751,135.54,127.35,,
2024-03-02 05:00:00+00:00,130.19,130.82,129.32,129.35,36321.97526409,,,-0.006757275589341916,58158.9031921825,135.54,127.35,,
2024-03-02 06:00:00+00:00,129.35,129.63,127.95,128.51,37405.10253057,,,-0.00649400850405879,59251.964174688,135.54,127.35,,
2024-03-02 07:00:00+00:00,128.46,129.67,128.07,129.29,23524.08861831,,,0.0060695665706949065,59208.8411676635,135.54,127.35,,
2024-03-02 08:00:00+00:00,129.32,129.39,128.14,129.3,19162.35055511,,,7.734550235927173e-05,58917.722442254,135.46,127.35,,
2024-03-02 09:00:00+00:00,129.3,130.67,127.84,129.96,42256.37313537,,,0.005104408352668122,58806.42943174751,135.0,127.35,,
2024-03-02 10:00:00+00:00,129.92,130.66,127.49,128.69,22791.60981244,,,-0.009772237611572865,55364.956054316,135.0,127.35,,
2024-03-02 11:00:00+00:00,128.67,129.58,128.07,128.38,15621.42441322,,,-0.0024088895796099408,52432.817742817,133.7,127.35,,
2024-03-02 12:00:00+00:00,128.34,129.41,128.34,128.89,16774.01231216,,,0.00397258139897172,49626.94859462701,133.44,127.35,,
2024-03-02 13:00:00+00:00,128.84,130.34,128.62,129.9,20901.43177669,,,0.007836139343626591,45187.307721869,133.44,127.35,,
2024-03-02 14:00:00+00:00,129.9,130.57,128.91,129.43,67039.09320923,,,-0.0036181678214011193,44711.643322384,133.44,127.35,,
2024-03-02 15:00:00+00:00,129.44,129.5,127.5,128.6,42917.4342907,,,-0.006412732751294281,43680.356463666,133.39,127.35,,
2024-03-02 16:00:00+00:00,128.58,129.02,127.62,128.06,26827.9783268,,,-0.004199066874027935,41457.6409276775,131.95,127.35,,
2024-03-02 17:00:00+00:00,128.09,128.85,127.6,128.44,32111.26961852,,,0.0029673590504450953,39862.147590048,131.9,127.35,,
2024-03-02 18:00:00+00:00,128.4,128.9,127.88,128.07,36278.97488264,,,-0.002880722516350076,38292.309654184,131.9,127.35,,
2024-03-02 19:00:00+00:00,128.04,129.85,128.0,129.78,31085.5754182,,,0.013352073085031613,37532.116961675005,131.9,127.35,,
2024-03-02 20:00:00+00:00,129.8,130.88,129.65,130.78,46887.18798801,,,0.0077053475111728,37029.372932593,131.8,127.35,,
2024-03-02 21:00:00+00:00,130.75,131.5,128.58,129.32,43591.24594827,,,-0.011163786511699136,36410.008621467496,131.5,127.35,,
2024-03-02 22:00:00+00:00,129.32,129.95,128.56,128.91,31357.20421495,,,-0.0031704299412310677,33495.1327999035,131.5,127.49,,
2024-03-02 23:00:00+00:00,128.92,129.5,128.38,128.45,30897.38605712,,,-0.003568381041036406,32891.7018510785,131.5,127.49,,
2024-03-03 00:00:00+00:00,128.46,130.23,128.43,130.22,39275.20490256,,,0.01377968080965375,33151.346163748,131.5,127.49,,
2024-03-03 01:00:00+00:00,130.13,130.43,128.81,128.9,36590.03387433,,,-0.010136691752418936,33164.74909426,131.5,127.49,,
2024-03-03 02:00:00+00:00,128.93,130.84,128.51,130.18,40676.80810443,,,0.009930178432893788,33328.334372953,131.5,127.49,,
2024-03-03 03:00:00+00:00,130.18,130.34,128.32,129.3,35651.46952278,,,-0.0067598709479181895,33934.7034181765,131.5,127.49,,
2024-03-03 04:00:00+00:00,129.29,130.37,129.0,130.25,20703.20789156,,,0.007347254447022333,34011.746284999,131.5,127.49,,
2024-03-03 05:00:00+00:00,130.25,130.65,129.72,130.33,21777.22254447,,,0.0006142034548946018,32987.78875545399,131.5,127.49,,
2024-03-03 06:00:00+00:00,130.31,130.41,129.41,129.7,16429.44458207,,,-0.00483388321951983,32669.6804939355,131.5,127.5,,
2024-03-03 07:00:00+00:00,129.69,130.39,128.57,129.28,33921.76682773,,,-0.0032382420971471815,33584.697614661,131.5,127.5,,
2024-03-03 08:00:00+00:00,129.27,129.55,124.73,126.87,98745.91651412,,,-0.018641707920792006,37683.292824759,131.5,124.73,,
2024-03-03 09:00:00+00:00,126.87,127.55,125.2,126.87,41923.28130234,,,0.0,38734.3853010415,131.5,124.73,,
2024-03-03 10:00:00+00:00,126.85,131.37,126.59,129.98,53459.98390779,,,0.024513281311578705,38055.4298359695,131.5,124.73,,
2024-03-03 11:00:00+00:00,130.0,130.53,129.01,129.13,19173.9308489,,,-0.006539467610401584,36868.2546638795,131.5,124.73,,
2024-03-03 12:00:00+00:00,129.12,129.78,128.73,128.75,29531.82789352,,,-0.002942770851080301,37003.4471422155,131.5,124.73,,
2024-03-03 13:00:00+00:00,128.76,129.08,127.59,128.3,47159.25736215,,,-0.0034951456310678974,37755.846529397,131.5,124.73,,
2024-03-03 14:00:00+00:00,128.31,129.06,128.17,128.76,16820.75690734,,,0.0035853468433357794,36782.935630632,131.5,124.73,,
2024-03-03 15:00:00+00:00,128.76,129.65,128.21,128.77,42150.97511837,,,7.766387076757475e-05,37336.205615640494,131.5,124.73,,
2024-03-03 16:00:00+00:00,128.73,129.65,128.71,129.46,20550.09539971,,,0.0053583909295642496,36019.350986225494,131.5,124.73,,
2024-03-03 17:00:00+00:00,129.46,130.39,128.87,130.39,39826.64814283,,,0.00718368608064246,35831.121095953495,131.37,124.73,,
2024-03-03 18:00:00+00:00,130.38,131.09,129.76,130.51,45569.91819692,,,0.000920315975151409,36541.756795052,131.37,124.73,,
2024-03-03 19:00:00+00:00,130.54,131.25,130.08,130.58,30363.98899043,,,0.0005363573672516608,36515.0869417175,131.37,124.73,,
